IDX,RegionVal,RegionType,ID,Unemployment Rate,Average Earnings,Percent High School Graduate
3262,Quebradillas,County,0500000US72115,5,42074,82
3263,Rinc�n,County,0500000US72117,3.4,41851,78
3264,R�o Grande,County,0500000US72119,4.2,57398,78
3265,Sabana Grande,County,0500000US72121,5.3,42589,75
3266,Salinas,County,0500000US72123,3.4,49548,75
3267,San Germ�n,County,0500000US72125,2.7,36240,82
3268,San Lorenzo,County,0500000US72129,5,34600,75
3269,San Sebasti�n,County,0500000US72131,5.8,32982,82
3270,Santa Isabel,County,0500000US72133,5.7,44789,85
3271,Toa Baja,County,0500000US72137,5.8,39768,73
3272,Trujillo Alto,County,0500000US72139,4.4,37279,74
3273,Yauco,County,"0500000US72153""",2.6,46082,89
