Code,Longitude,Latitude,County,State,City,Name,ID2,ID,Depart,
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,4062,4062,1,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4062.5,4063,0,0
CMH,-82.89188278,39.99798528,USA,OH,Columbus,Port Columbus Intl,4063,4063,1,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4063.5,4064,0,0
CVG,-84.6621725,39.04614278,USA,KY,Covington,Cincinnati Northern Kentucky Intl,4064,4064,1,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4064.5,4065,0,0
DCA,-77.03772222,38.85208333,USA,VA,Arlington,Ronald Reagan Washington National,4065,4065,1,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4065.5,4066,0,0
DEN,-104.6670019,39.85840806,USA,CO,Denver,Denver Intl,4066,4066,1,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4066.5,4067,0,0
DFW,-97.0372,32.89595056,USA,TX,Dallas-Fort Worth,Dallas-Fort Worth International,4067,4067,1,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4067.5,4068,0,0
DTW,-83.34883583,42.21205889,USA,MI,Detroit,Detroit Metropolitan-Wayne County,4068,4068,1,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4068.5,4069,0,0
EWR,-74.16866056,40.69249722,USA,NJ,Newark,Newark Intl,4069,4069,1,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4069.5,4070,0,0
FLL,-80.15275,26.07258333,USA,FL,Ft. Lauderdale,Fort Lauderdale-Hollywood Int'l,4070,4070,1,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4070.5,4071,0,0
GRR,-85.52276778,42.88081972,USA,MI,Grand Rapids,Kent County International,4071,4071,1,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4071.5,4072,0,0
HOU,-95.27888889,29.64541861,USA,TX,Houston,William P Hobby,4072,4072,1,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4072.5,4073,0,0
IAD,-77.45580972,38.94453194,USA,VA,Chantilly,Washington Dulles International,4073,4073,1,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4073.5,4074,0,0
IAH,-95.33972222,29.98047222,USA,TX,Houston,George Bush Intercontinental,4074,4074,1,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4074.5,4075,0,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4075,4075,1,0
IND,-86.29438417,39.71732917,USA,IN,Indianapolis,Indianapolis International,4075.5,4076,0,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4076,4076,1,0
JAX,-81.68786111,30.49405556,USA,FL,Jacksonville,Jacksonville International,4076.5,4077,0,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4077,4077,1,0
JFK,-73.77892556,40.63975111,USA,NY,New York,John F Kennedy Intl,4077.5,4078,0,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4078,4078,1,0
LAS,-115.1523333,36.08036111,USA,NV,Las Vegas,McCarran International,4078.5,4079,0,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4079,4079,1,0
LAX,-118.4080744,33.94253611,USA,CA,Los Angeles,Los Angeles International,4079.5,4080,0,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4080,4080,1,0
LGA,-73.87260917,40.77724306,USA,NY,New York,LaGuardia,4080.5,4081,0,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4081,4081,1,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4081.5,4082,0,0
MCO,-81.31602778,28.42888889,USA,FL,Orlando,Orlando International,4082,4082,1,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4082.5,4083,0,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,4083,4083,1,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4083.5,4084,0,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,4084,4084,1,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4084.5,4085,0,0
MHT,-71.43705583,42.93451639,USA,NH,Manchester,Manchester,4085,4085,1,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4085.5,4086,0,0
MIA,-80.29055556,25.79325,USA,FL,Miami,Miami International,4086,4086,1,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4086.5,4087,0,0
MKE,-87.89658333,42.94722222,USA,WI,Milwaukee,General Mitchell International,4087,4087,1,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4087.5,4088,0,0
MSP,-93.2169225,44.88054694,USA,MN,Minneapolis,Minneapolis-St Paul Intl,4088,4088,1,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4088.5,4089,0,0
MSY,-90.25802778,29.99338889,USA,LA,New Orleans,New Orleans International,4089,4089,1,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4089.5,4090,0,0
ORD,-87.90446417,41.979595,USA,IL,Chicago,Chicago O'Hare International,4090,4090,1,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4090.5,4091,0,0
ORF,-76.20122222,36.89461111,USA,VA,Norfolk,Norfolk International,4091,4091,1,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4091.5,4092,0,0
PBI,-80.09559417,26.68316194,USA,FL,West Palm Beach,Palm Beach International,4092,4092,1,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4092.5,4093,0,0
PDX,-122.5975,45.58872222,USA,OR,Portland,Portland Intl,4093,4093,1,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4093.5,4094,0,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4094,4094,1,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4094.5,4095,0,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4095,4095,1,0
PVD,-71.42822111,41.72399917,USA,RI,Providence,Theodore F Green State,4095.5,4096,0,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4096,4096,1,0
RDU,-78.78747222,35.87763889,USA,NC,Raleigh,Raleigh-Durham International,4096.5,4097,0,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4097,4097,1,0
RIC,-77.31966667,37.50516667,USA,VA,Richmond,Richmond International,4097.5,4098,0,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4098,4098,1,0
RSW,-81.75516667,26.53616667,USA,FL,Ft. Myers,Southwest Florida International,4098.5,4099,0,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4099,4099,1,0
SAN,-117.1896567,32.73355611,USA,CA,San Diego,San Diego International-Lindbergh,4099.5,4100,0,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4100,4100,1,0
SAT,-98.46977778,29.53369444,USA,TX,San Antonio,San Antonio International,4100.5,4101,0,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4101,4101,1,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4101.5,4102,0,0
SDF,-85.736,38.17438889,USA,KY,Louisville,Louisville International-Standiford,4102,4102,1,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4102.5,4103,0,0
SEA,-122.3093131,47.44898194,USA,WA,Seattle,Seattle-Tacoma Intl,4103,4103,1,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4103.5,4104,0,0
SFO,-122.3748433,37.61900194,USA,CA,San Francisco,San Francisco International,4104,4104,1,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4104.5,4105,0,0
SJU,-66.00183333,18.43941667,USA,PR,San Juan,Luis Munoz Marin International,4105,4105,1,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4105.5,4106,0,0
SLC,-111.9777731,40.78838778,USA,UT,Salt Lake City,Salt Lake City Intl,4106,4106,1,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4106.5,4107,0,0
SMF,-121.5907669,38.69542167,USA,CA,Sacramento,Sacramento International,4107,4107,1,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4107.5,4108,0,0
STL,-90.35998972,38.74768694,USA,MO,St Louis,Lambert-St Louis International,4108,4108,1,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4108.5,4109,0,0
STT,-64.97336111,18.33730556,USA,VI,Charlotte Amalie,Cyril E. King,4109,4109,1,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4109.5,4110,0,0
SYR,-76.10631056,43.11118694,USA,NY,Syracuse,Syracuse-Hancock Intl,4110,4110,1,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4110.5,4111,0,0
TPA,-82.53325,27.97547222,USA,FL,Tampa,Tampa International,4111,4111,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4111.5,4112,0,0
ABQ,-106.6091944,35.04022222,USA,NM,Albuquerque,Albuquerque International,4112,4112,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4112.5,4113,0,0
ANC,-149.9961856,61.17432028,USA,AK,Anchorage,Ted Stevens Anchorage International,4113,4113,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4113.5,4114,0,0
ASE,-106.868845,39.22316,USA,CO,Aspen,Aspen-Pitkin Co/Sardy,4114,4114,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4114.5,4115,0,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4115,4115,1,0
AUS,-97.66987194,30.19453278,USA,TX,Austin,Austin-Bergstrom International,4115.5,4116,0,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4116,4116,1,0
BDL,-72.68322833,41.93887417,USA,CT,Windsor Locks,Bradley International,4116.5,4117,0,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4117,4117,1,0
BFL,-119.0567681,35.43359806,USA,CA,Bakersfield,Meadows,4117.5,4118,0,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4118,4118,1,0
BHM,-86.75354972,33.56294306,USA,AL,Birmingham,Birmingham International,4118.5,4119,0,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4119,4119,1,0
BNA,-86.67818222,36.12447667,USA,TN,Nashville,Nashville International,4119.5,4120,0,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4120,4120,1,0
BOI,-116.2227778,43.56444444,USA,ID,Boise,Boise Air Terminal,4120.5,4121,0,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4121,4121,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4121.5,4122,0,0
BOS,-71.00517917,42.3643475,USA,MA,Boston,Gen Edw L Logan Intl,4122,4122,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4122.5,4123,0,0
BUF,-78.73216667,42.94052472,USA,NY,Buffalo,Buffalo Niagara Intl,4123,4123,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4123.5,4124,0,0
BUR,-118.3584969,34.20061917,USA,CA,Burbank,Burbank-Glendale-Pasadena,4124,4124,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4124.5,4125,0,0
BWI,-76.66819833,39.17540167,USA,MD,Baltimore,Baltimore-Washington International,4125,4125,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4125.5,4126,0,0
CLD,-117.278727,33.127231,USA,NA,NA,MC Clellan-Palomar Airport,4126,4126,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4126.5,4127,0,0
CLE,-81.84939667,41.41089417,USA,OH,Cleveland,Cleveland-Hopkins Intl,4127,4127,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4127.5,4128,0,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,4128,4128,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4128.5,4129,0,0
CMH,-82.89188278,39.99798528,USA,OH,Columbus,Port Columbus Intl,4129,4129,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4129.5,4130,0,0
COS,-104.70025,38.80580556,USA,CO,Colorado Springs,City of Colorado Springs Muni,4130,4130,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4130.5,4131,0,0
CVG,-84.6621725,39.04614278,USA,KY,Covington,Cincinnati Northern Kentucky Intl,4131,4131,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4131.5,4132,0,0
DCA,-77.03772222,38.85208333,USA,VA,Arlington,Ronald Reagan Washington National,4132,4132,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4132.5,4133,0,0
DEN,-104.6670019,39.85840806,USA,CO,Denver,Denver Intl,4133,4133,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4133.5,4134,0,0
DFW,-97.0372,32.89595056,USA,TX,Dallas-Fort Worth,Dallas-Fort Worth International,4134,4134,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4134.5,4135,0,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4135,4135,1,0
DSM,-93.66068222,41.53493306,USA,IA,Des Moines,Des Moines International,4135.5,4136,0,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4136,4136,1,0
DTW,-83.34883583,42.21205889,USA,MI,Detroit,Detroit Metropolitan-Wayne County,4136.5,4137,0,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4137,4137,1,0
ELP,-106.3778056,31.80666667,USA,TX,El Paso,El Paso International,4137.5,4138,0,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4138,4138,1,0
EUG,-123.2186856,44.12326,USA,OR,Eugene,Mahlon Sweet,4138.5,4139,0,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4139,4139,1,0
EWR,-74.16866056,40.69249722,USA,NJ,Newark,Newark Intl,4139.5,4140,0,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4140,4140,1,0
FAT,-119.7181389,36.77619444,USA,CA,Fresno,Fresno Yosemite International,4140.5,4141,0,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4141,4141,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4141.5,4142,0,0
FLG,-111.6712183,35.13845472,USA,AZ,Flagstaff,Flagstaff Pulliam,4142,4142,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4142.5,4143,0,0
FLL,-80.15275,26.07258333,USA,FL,Ft. Lauderdale,Fort Lauderdale-Hollywood Int'l,4143,4143,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4143.5,4144,0,0
GEG,-117.5338425,47.61985556,USA,WA,Spokane,Spokane Intl,4144,4144,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4144.5,4145,0,0
GJT,-108.5267347,39.1224125,USA,CO,Grand Junction,Walker,4145,4145,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4145.5,4146,0,0
HNL,-157.9224072,21.31869111,USA,HI,Honolulu,Honolulu International,4146,4146,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4146.5,4147,0,0
HOU,-95.27888889,29.64541861,USA,TX,Houston,William P Hobby,4147,4147,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4147.5,4148,0,0
IAD,-77.45580972,38.94453194,USA,VA,Chantilly,Washington Dulles International,4148,4148,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4148.5,4149,0,0
IAH,-95.33972222,29.98047222,USA,TX,Houston,George Bush Intercontinental,4149,4149,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4149.5,4150,0,0
ICT,-97.43304583,37.64995889,USA,KS,Wichita,Wichita Mid-Continent,4150,4150,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4150.5,4151,0,0
IND,-86.29438417,39.71732917,USA,IN,Indianapolis,Indianapolis International,4151,4151,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4151.5,4152,0,0
JFK,-73.77892556,40.63975111,USA,NY,New York,John F Kennedy Intl,4152,4152,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4152.5,4153,0,0
KOA,-156.0456314,19.73876583,USA,HI,Kailua/Kona,Kona International At Keahole,4153,4153,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4153.5,4154,0,0
LAS,-115.1523333,36.08036111,USA,NV,Las Vegas,McCarran International,4154,4154,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4154.5,4155,0,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4155,4155,1,0
LGB,-118.1516111,33.81772222,USA,CA,Long Beach,Long Beach (Daugherty),4155.5,4156,0,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4156,4156,1,0
LIH,-159.3389581,21.97598306,USA,HI,Lihue,Lihue,4156.5,4157,0,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4157,4157,1,0
LIT,-92.22424556,34.72939611,USA,AR,Little Rock,Adams,4157.5,4158,0,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4158,4158,1,0
MCI,-94.71390556,39.29760528,USA,MO,Kansas City,Kansas City International,4158.5,4159,0,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4159,4159,1,0
MCO,-81.31602778,28.42888889,USA,FL,Orlando,Orlando International,4159.5,4160,0,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4160,4160,1,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,4160.5,4161,0,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4161,4161,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4161.5,4162,0,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,4162,4162,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4162.5,4163,0,0
MFR,-122.8734978,42.37422778,USA,OR,Medford,Rogue Valley International,4163,4163,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4163.5,4164,0,0
MHT,-71.43705583,42.93451639,USA,NH,Manchester,Manchester,4164,4164,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4164.5,4165,0,0
MIA,-80.29055556,25.79325,USA,FL,Miami,Miami International,4165,4165,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4165.5,4166,0,0
MKE,-87.89658333,42.94722222,USA,WI,Milwaukee,General Mitchell International,4166,4166,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4166.5,4167,0,0
MRY,-121.8429478,36.5869825,USA,CA,Monterey,Monterey Peninsula,4167,4167,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4167.5,4168,0,0
MSP,-93.2169225,44.88054694,USA,MN,Minneapolis,Minneapolis-St Paul Intl,4168,4168,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4168.5,4169,0,0
MSY,-90.25802778,29.99338889,USA,LA,New Orleans,New Orleans International,4169,4169,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4169.5,4170,0,0
OAK,-122.2207167,37.72129083,USA,CA,Oakland,Metropolitan Oakland International,4170,4170,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4170.5,4171,0,0
OGG,-156.4304578,20.89864972,USA,HI,Kahului,Kahului,4171,4171,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4171.5,4172,0,0
OKC,-97.60073389,35.39308833,USA,OK,Oklahoma City,Will Rogers World,4172,4172,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4172.5,4173,0,0
OMA,-95.89417306,41.30251861,USA,NE,Omaha,Eppley Airfield,4173,4173,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4173.5,4174,0,0
ONT,-117.6011944,34.056,USA,CA,Ontario,Ontario International,4174,4174,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4174.5,4175,0,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4175,4175,1,0
PDX,-122.5975,45.58872222,USA,OR,Portland,Portland Intl,4175.5,4176,0,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4176,4176,1,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,4176.5,4177,0,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4177,4177,1,0
PIT,-80.23287083,40.49146583,USA,PA,Pittsburgh,Pittsburgh International,4177.5,4178,0,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4178,4178,1,0
PSP,-116.5062531,33.82921556,USA,CA,Palm Springs,Palm Springs International,4178.5,4179,0,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4179,4179,1,0
PVD,-71.42822111,41.72399917,USA,RI,Providence,Theodore F Green State,4179.5,4180,0,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4180,4180,1,0
RDU,-78.78747222,35.87763889,USA,NC,Raleigh,Raleigh-Durham International,4180.5,4181,0,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4181,4181,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4181.5,4182,0,0
RNO,-119.7680647,39.49857611,USA,NV,Reno,Reno/Tahoe International,4182,4182,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4182.5,4183,0,0
SAN,-117.1896567,32.73355611,USA,CA,San Diego,San Diego International-Lindbergh,4183,4183,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4183.5,4184,0,0
SAT,-98.46977778,29.53369444,USA,TX,San Antonio,San Antonio International,4184,4184,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,4184.5,4185,0,0
